,Bar_Time_UNIX,open,high,low,close,volume,Bar_Time_UTC_String
334,1622610900000,13651.6,13655.9,13650.6,13651.6,0,2021-06-02T05:15:00Z
335,1622611800000,13651.6,13661.1,13650.7,13659.5,0,2021-06-02T05:30:00Z
336,1622612700000,13659.5,13664.4,13652.0,13652.4,0,2021-06-02T05:45:00Z
337,1622613600000,13652.4,13652.4,13641.9,13645.9,0,2021-06-02T06:00:00Z
338,1622614500000,13645.9,13648.9,13637.0,13640.9,0,2021-06-02T06:15:00Z
339,1622615400000,13640.9,13647.4,13639.4,13640.9,0,2021-06-02T06:30:00Z
340,1622616300000,13640.9,13648.0,13638.5,13648.0,0,2021-06-02T06:45:00Z
341,1622617200000,13648.0,13659.4,13639.7,13655.2,0,2021-06-02T07:00:00Z
342,1622618100000,13655.2,13655.7,13628.0,13631.6,0,2021-06-02T07:15:00Z
343,1622619000000,13631.6,13636.2,13620.4,13633.7,0,2021-06-02T07:30:00Z
344,1622619900000,13633.7,13635.7,13627.7,13634.2,0,2021-06-02T07:45:00Z
345,1622620800000,13634.2,13645.7,13633.6,13644.6,0,2021-06-02T08:00:00Z
346,1622621700000,13644.6,13646.1,13630.2,13632.0,0,2021-06-02T08:15:00Z
347,1622622600000,13632.0,13636.6,13625.1,13625.6,0,2021-06-02T08:30:00Z
348,1622623500000,13625.6,13634.4,13622.4,13627.9,0,2021-06-02T08:45:00Z
349,1622624400000,13627.9,13634.7,13624.7,13627.0,0,2021-06-02T09:00:00Z
350,1622625300000,13627.0,13637.0,13624.7,13636.0,0,2021-06-02T09:15:00Z
351,1622626200000,13636.0,13637.9,13632.1,13634.6,0,2021-06-02T09:30:00Z
352,1622627100000,13634.6,13643.9,13632.2,13641.1,0,2021-06-02T09:45:00Z
353,1622628000000,13641.1,13643.0,13635.7,13637.4,0,2021-06-02T10:00:00Z
354,1622628900000,13637.4,13640.9,13633.2,13640.9,0,2021-06-02T10:15:00Z
355,1622629800000,13640.9,13646.7,13637.9,13644.1,0,2021-06-02T10:30:00Z
356,1622630700000,13644.1,13650.2,13642.2,13647.9,0,2021-06-02T10:45:00Z
357,1622631600000,13647.9,13659.1,13646.2,13657.4,0,2021-06-02T11:00:00Z
358,1622632500000,13657.4,13661.4,13643.1,13650.6,0,2021-06-02T11:15:00Z
359,1622633400000,13650.6,13659.9,13648.0,13656.7,0,2021-06-02T11:30:00Z
360,1622634300000,13656.7,13658.7,13651.4,13657.1,0,2021-06-02T11:45:00Z
361,1622635200000,13657.1,13660.4,13652.4,13656.4,0,2021-06-02T12:00:00Z
362,1622636100000,13656.4,13675.9,13656.2,13670.4,0,2021-06-02T12:15:00Z
363,1622637000000,13670.4,13676.9,13665.9,13671.4,0,2021-06-02T12:30:00Z
364,1622637900000,13671.4,13675.2,13666.4,13674.1,0,2021-06-02T12:45:00Z
365,1622638800000,13674.1,13679.9,13666.9,13668.6,0,2021-06-02T13:00:00Z
366,1622639700000,13668.6,13674.0,13667.0,13671.4,0,2021-06-02T13:15:00Z
367,1622640600000,13671.4,13690.9,13655.4,13685.9,0,2021-06-02T13:30:00Z
368,1622641500000,13685.9,13711.7,13681.6,13682.9,0,2021-06-02T13:45:00Z
369,1622642400000,13682.9,13692.2,13661.2,13670.4,0,2021-06-02T14:00:00Z
370,1622643300000,13670.4,13704.6,13669.9,13702.9,0,2021-06-02T14:15:00Z
371,1622644200000,13702.9,13715.7,13692.4,13706.1,0,2021-06-02T14:30:00Z
372,1622645100000,13706.1,13713.4,13677.7,13687.6,0,2021-06-02T14:45:00Z
373,1622646000000,13687.6,13701.4,13679.7,13697.7,0,2021-06-02T15:00:00Z
374,1622646900000,13697.7,13702.2,13681.6,13700.3,0,2021-06-02T15:15:00Z
375,1622647800000,13700.3,13706.6,13694.1,13705.6,0,2021-06-02T15:30:00Z
376,1622648700000,13705.6,13709.1,13695.8,13699.6,0,2021-06-02T15:45:00Z
377,1622649600000,13699.6,13702.2,13689.6,13694.2,0,2021-06-02T16:00:00Z
378,1622650500000,13694.2,13698.6,13659.6,13667.4,0,2021-06-02T16:15:00Z
379,1622651400000,13667.4,13674.2,13660.2,13673.4,0,2021-06-02T16:30:00Z
380,1622652300000,13673.4,13678.4,13671.3,13673.2,0,2021-06-02T16:45:00Z
381,1622653200000,13673.2,13678.9,13664.1,13669.1,0,2021-06-02T17:00:00Z
382,1622654100000,13669.1,13670.7,13625.8,13634.2,0,2021-06-02T17:15:00Z
383,1622655000000,13634.2,13648.4,13631.1,13638.9,0,2021-06-02T17:30:00Z
384,1622655900000,13638.9,13643.2,13616.9,13631.7,0,2021-06-02T17:45:00Z
385,1622656800000,13631.7,13640.2,13607.1,13609.1,0,2021-06-02T18:00:00Z
386,1622657700000,13609.1,13637.1,13606.4,13634.1,0,2021-06-02T18:15:00Z
387,1622658600000,13634.1,13640.1,13626.3,13632.3,0,2021-06-02T18:30:00Z
388,1622659500000,13632.3,13643.8,13629.4,13639.9,0,2021-06-02T18:45:00Z
389,1622660400000,13639.9,13647.4,13629.7,13645.1,0,2021-06-02T19:00:00Z
390,1622661300000,13645.1,13648.1,13641.4,13643.7,0,2021-06-02T19:15:00Z
391,1622662200000,13643.7,13658.6,13635.3,13657.7,0,2021-06-02T19:30:00Z
392,1622663100000,13657.7,13681.2,13653.7,13677.8,0,2021-06-02T19:45:00Z
393,1622664000000,13677.8,13681.7,13673.7,13680.7,0,2021-06-02T20:00:00Z
394,1622665800000,13680.7,13680.7,13666.7,13674.4,0,2021-06-02T20:30:00Z
395,1622666700000,13674.4,13681.7,13672.6,13680.8,0,2021-06-02T20:45:00Z
396,1622667600000,13680.8,13680.8,13675.4,13675.4,0,2021-06-02T21:00:00Z
397,1622671200000,13675.4,13688.8,13675.4,13683.3,0,2021-06-02T22:00:00Z
398,1622672100000,13683.3,13685.8,13682.6,13685.5,0,2021-06-02T22:15:00Z
399,1622673000000,13685.5,13686.8,13679.3,13679.9,0,2021-06-02T22:30:00Z
400,1622673900000,13679.9,13682.0,13678.4,13681.5,0,2021-06-02T22:45:00Z
401,1622674800000,13681.5,13684.0,13679.3,13679.8,0,2021-06-02T23:00:00Z
402,1622675700000,13679.8,13679.9,13676.3,13679.0,0,2021-06-02T23:15:00Z
403,1622676600000,13679.0,13683.4,13679.0,13683.0,0,2021-06-02T23:30:00Z
404,1622677500000,13683.0,13690.8,13682.5,13688.8,0,2021-06-02T23:45:00Z
405,1622678400000,13688.8,13703.6,13685.0,13700.5,0,2021-06-03T00:00:00Z
406,1622679300000,13700.5,13705.0,13698.5,13703.0,0,2021-06-03T00:15:00Z
407,1622680200000,13703.0,13707.1,13702.8,13705.4,0,2021-06-03T00:30:00Z
408,1622681100000,13705.4,13708.6,13701.1,13705.6,0,2021-06-03T00:45:00Z
409,1622682000000,13705.6,13706.1,13698.8,13699.5,0,2021-06-03T01:00:00Z
410,1622682900000,13699.5,13703.6,13693.1,13702.8,0,2021-06-03T01:15:00Z
411,1622683800000,13702.8,13706.0,13697.4,13700.6,0,2021-06-03T01:30:00Z
412,1622684700000,13700.6,13701.0,13693.5,13698.4,0,2021-06-03T01:45:00Z
413,1622685600000,13698.4,13702.1,13697.6,13701.0,0,2021-06-03T02:00:00Z
414,1622686500000,13701.0,13701.8,13696.4,13697.3,0,2021-06-03T02:15:00Z
415,1622687400000,13697.3,13697.9,13683.0,13689.5,0,2021-06-03T02:30:00Z
416,1622688300000,13689.5,13695.0,13687.6,13691.5,0,2021-06-03T02:45:00Z
417,1622689200000,13691.5,13693.5,13688.6,13692.3,0,2021-06-03T03:00:00Z
418,1622690100000,13692.3,13693.1,13685.4,13686.1,0,2021-06-03T03:15:00Z
419,1622691000000,13686.1,13692.3,13685.8,13690.6,0,2021-06-03T03:30:00Z
420,1622691900000,13690.6,13691.1,13687.1,13690.0,0,2021-06-03T03:45:00Z
421,1622692800000,13690.0,13694.0,13689.8,13693.8,0,2021-06-03T04:00:00Z
422,1622693700000,13693.8,13694.3,13691.0,13691.5,0,2021-06-03T04:15:00Z
423,1622694600000,13691.5,13692.0,13689.9,13690.3,0,2021-06-03T04:30:00Z
424,1622695500000,13690.3,13691.1,13687.4,13687.6,0,2021-06-03T04:45:00Z
425,1622696400000,13687.6,13695.5,13685.5,13695.0,0,2021-06-03T05:00:00Z
426,1622697300000,13695.0,13699.1,13693.5,13695.9,0,2021-06-03T05:15:00Z
427,1622698200000,13695.9,13696.1,13688.9,13691.8,0,2021-06-03T05:30:00Z
428,1622699100000,13691.8,13695.6,13690.6,13694.4,0,2021-06-03T05:45:00Z
429,1622700000000,13694.4,13697.6,13686.8,13688.5,0,2021-06-03T06:00:00Z
430,1622700900000,13688.5,13688.6,13676.4,13680.5,0,2021-06-03T06:15:00Z
431,1622701800000,13680.5,13681.5,13664.8,13667.9,0,2021-06-03T06:30:00Z
432,1622702700000,13667.9,13669.9,13656.6,13665.0,0,2021-06-03T06:45:00Z
433,1622703600000,13665.0,13666.3,13652.5,13657.8,0,2021-06-03T07:00:00Z
434,1622704500000,13657.8,13665.5,13652.8,13663.4,0,2021-06-03T07:15:00Z
435,1622705400000,13663.4,13667.0,13660.9,13663.3,0,2021-06-03T07:30:00Z
436,1622706300000,13663.3,13665.0,13650.1,13656.0,0,2021-06-03T07:45:00Z
437,1622707200000,13656.0,13664.1,13651.4,13657.0,0,2021-06-03T08:00:00Z
438,1622708100000,13657.0,13661.5,13654.4,13661.5,0,2021-06-03T08:15:00Z
439,1622709000000,13661.5,13669.3,13660.6,13668.0,0,2021-06-03T08:30:00Z
440,1622709900000,13668.0,13670.6,13664.4,13668.9,0,2021-06-03T08:45:00Z
441,1622710800000,13668.9,13668.9,13654.9,13655.6,0,2021-06-03T09:00:00Z
442,1622711700000,13655.6,13658.5,13633.1,13638.8,0,2021-06-03T09:15:00Z
443,1622712600000,13638.8,13647.1,13634.4,13645.6,0,2021-06-03T09:30:00Z
444,1622713500000,13645.6,13646.8,13638.6,13644.9,0,2021-06-03T09:45:00Z
445,1622714400000,13644.9,13646.8,13619.5,13623.8,0,2021-06-03T10:00:00Z
446,1622715300000,13623.8,13634.8,13622.3,13630.8,0,2021-06-03T10:15:00Z
447,1622716200000,13630.8,13632.9,13600.5,13607.5,0,2021-06-03T10:30:00Z
448,1622717100000,13607.5,13612.5,13570.4,13579.9,0,2021-06-03T10:45:00Z
449,1622718000000,13579.9,13582.9,13542.3,13559.8,0,2021-06-03T11:00:00Z
450,1622718900000,13559.8,13560.0,13538.9,13556.8,0,2021-06-03T11:15:00Z
451,1622719800000,13556.8,13566.1,13546.6,13553.4,0,2021-06-03T11:30:00Z
452,1622720700000,13553.4,13553.4,13521.0,13535.6,0,2021-06-03T11:45:00Z
453,1622721600000,13535.6,13537.5,13518.8,13526.4,0,2021-06-03T12:00:00Z
454,1622722500000,13526.4,13543.5,13513.5,13534.1,0,2021-06-03T12:15:00Z
455,1622723400000,13534.1,13556.3,13525.6,13554.8,0,2021-06-03T12:30:00Z
456,1622724300000,13554.8,13563.1,13545.4,13547.4,0,2021-06-03T12:45:00Z
457,1622725200000,13547.4,13557.0,13547.4,13556.6,0,2021-06-03T13:00:00Z
458,1622726100000,13556.6,13566.0,13552.4,13557.3,0,2021-06-03T13:15:00Z
459,1622727000000,13557.3,13571.1,13491.1,13491.1,0,2021-06-03T13:30:00Z
460,1622727900000,13491.1,13507.5,13464.8,13499.8,0,2021-06-03T13:45:00Z
461,1622728800000,13499.8,13552.3,13491.6,13546.5,0,2021-06-03T14:00:00Z
462,1622729700000,13546.5,13547.6,13513.5,13517.3,0,2021-06-03T14:15:00Z
463,1622730600000,13517.3,13533.3,13485.8,13494.8,0,2021-06-03T14:30:00Z
464,1622731500000,13494.8,13583.9,13486.9,13583.5,0,2021-06-03T14:45:00Z
465,1622732400000,13583.5,13614.4,13580.4,13599.3,0,2021-06-03T15:00:00Z
466,1622733300000,13599.3,13601.9,13561.6,13572.1,0,2021-06-03T15:15:00Z
467,1622734200000,13572.1,13577.9,13538.5,13552.8,0,2021-06-03T15:30:00Z
468,1622735100000,13552.8,13554.5,13531.0,13554.4,0,2021-06-03T15:45:00Z
469,1622736000000,13554.4,13572.5,13548.1,13555.6,0,2021-06-03T16:00:00Z
470,1622736900000,13555.6,13561.1,13537.3,13558.6,0,2021-06-03T16:15:00Z
471,1622737800000,13558.6,13576.7,13545.8,13573.3,0,2021-06-03T16:30:00Z
472,1622738700000,13573.3,13583.9,13562.8,13582.6,0,2021-06-03T16:45:00Z
473,1622739600000,13582.6,13588.8,13549.8,13566.8,0,2021-06-03T17:00:00Z
474,1622740500000,13566.8,13596.2,13565.3,13593.8,0,2021-06-03T17:15:00Z
475,1622741400000,13593.8,13598.2,13566.5,13573.0,0,2021-06-03T17:30:00Z
476,1622742300000,13573.0,13579.9,13557.3,13569.5,0,2021-06-03T17:45:00Z
477,1622743200000,13569.5,13577.0,13559.3,13565.3,0,2021-06-03T18:00:00Z
478,1622744100000,13565.3,13565.3,13547.3,13548.1,0,2021-06-03T18:15:00Z
479,1622745000000,13548.1,13559.3,13540.5,13547.8,0,2021-06-03T18:30:00Z
480,1622745900000,13547.8,13552.0,13535.3,13536.5,0,2021-06-03T18:45:00Z
481,1622746800000,13536.5,13554.8,13535.8,13553.8,0,2021-06-03T19:00:00Z
482,1622747700000,13553.8,13554.3,13532.4,13550.3,0,2021-06-03T19:15:00Z
483,1622748600000,13550.3,13556.8,13536.5,13537.1,0,2021-06-03T19:30:00Z
484,1622749500000,13537.1,13540.1,13522.8,13531.5,0,2021-06-03T19:45:00Z
485,1622750400000,13531.5,13538.8,13520.5,13521.3,0,2021-06-03T20:00:00Z
486,1622751300000,13521.3,13521.3,13521.1,13521.1,0,2021-06-03T20:15:00Z
487,1622752200000,13521.1,13530.8,13521.1,13529.8,0,2021-06-03T20:30:00Z
488,1622753100000,13529.8,13534.4,13524.9,13533.6,0,2021-06-03T20:45:00Z
489,1622754000000,13533.6,13533.6,13532.3,13532.3,0,2021-06-03T21:00:00Z
490,1622757600000,13532.3,13544.5,13532.3,13539.8,0,2021-06-03T22:00:00Z
491,1622758500000,13539.8,13541.1,13527.6,13529.9,0,2021-06-03T22:15:00Z
492,1622759400000,13529.9,13529.9,13519.9,13520.5,0,2021-06-03T22:30:00Z
493,1622760300000,13520.5,13528.0,13519.4,13527.3,0,2021-06-03T22:45:00Z
494,1622761200000,13527.3,13531.3,13515.6,13519.6,0,2021-06-03T23:00:00Z
495,1622762100000,13519.6,13523.8,13515.6,13515.6,0,2021-06-03T23:15:00Z
496,1622763000000,13515.6,13518.1,13507.4,13510.6,0,2021-06-03T23:30:00Z
497,1622763900000,13510.6,13512.4,13504.3,13506.3,0,2021-06-03T23:45:00Z
498,1622764800000,13506.3,13506.9,13485.6,13486.6,0,2021-06-04T00:00:00Z
499,1622765700000,13486.6,13489.1,13480.6,13486.3,0,2021-06-04T00:15:00Z
500,1622766600000,13486.3,13486.5,13470.8,13484.3,0,2021-06-04T00:30:00Z
501,1622767500000,13484.3,13495.0,13483.3,13492.5,0,2021-06-04T00:45:00Z
502,1622768400000,13492.5,13496.6,13491.3,13495.1,0,2021-06-04T01:00:00Z
503,1622769300000,13495.1,13498.6,13492.8,13497.0,0,2021-06-04T01:15:00Z
504,1622770200000,13497.0,13508.0,13490.8,13507.9,0,2021-06-04T01:30:00Z
505,1622771100000,13507.9,13513.9,13503.6,13508.0,0,2021-06-04T01:45:00Z
506,1622772000000,13508.0,13511.0,13505.0,13508.6,0,2021-06-04T02:00:00Z
507,1622772900000,13508.6,13518.3,13507.8,13516.0,0,2021-06-04T02:15:00Z
508,1622773800000,13516.0,13520.4,13514.4,13515.3,0,2021-06-04T02:30:00Z
509,1622774700000,13515.3,13518.4,13512.3,13514.9,0,2021-06-04T02:45:00Z
510,1622775600000,13514.9,13517.5,13511.3,13516.1,0,2021-06-04T03:00:00Z
511,1622776500000,13516.1,13524.4,13513.1,13522.6,0,2021-06-04T03:15:00Z
512,1622777400000,13522.6,13528.5,13521.4,13527.5,0,2021-06-04T03:30:00Z
513,1622778300000,13527.5,13535.8,13527.5,13532.5,0,2021-06-04T03:45:00Z
514,1622779200000,13532.5,13532.5,13528.8,13529.0,0,2021-06-04T04:00:00Z
515,1622780100000,13529.0,13533.9,13528.6,13530.3,0,2021-06-04T04:15:00Z
516,1622781000000,13530.3,13532.6,13520.5,13522.8,0,2021-06-04T04:30:00Z
517,1622781900000,13522.8,13526.4,13521.1,13525.3,0,2021-06-04T04:45:00Z
518,1622782800000,13525.3,13525.4,13503.5,13512.4,0,2021-06-04T05:00:00Z
519,1622783700000,13512.4,13532.5,13512.4,13530.0,0,2021-06-04T05:15:00Z
520,1622784600000,13530.0,13534.1,13516.5,13516.9,0,2021-06-04T05:30:00Z
521,1622785500000,13516.9,13517.4,13502.5,13505.6,0,2021-06-04T05:45:00Z
522,1622786400000,13505.6,13517.9,13505.0,13517.4,0,2021-06-04T06:00:00Z
523,1622787300000,13517.4,13519.9,13495.8,13499.6,0,2021-06-04T06:15:00Z
524,1622788200000,13499.6,13517.5,13499.6,13512.8,0,2021-06-04T06:30:00Z
525,1622789100000,13512.8,13529.6,13512.8,13519.5,0,2021-06-04T06:45:00Z
526,1622790000000,13519.5,13541.3,13508.1,13529.5,0,2021-06-04T07:00:00Z
527,1622790900000,13529.5,13534.8,13521.9,13531.4,0,2021-06-04T07:15:00Z
528,1622791800000,13531.4,13547.3,13527.4,13538.8,0,2021-06-04T07:30:00Z
529,1622792700000,13538.8,13540.9,13527.6,13528.9,0,2021-06-04T07:45:00Z
530,1622793600000,13528.9,13541.1,13525.5,13539.4,0,2021-06-04T08:00:00Z
531,1622794500000,13539.4,13549.3,13526.4,13533.1,0,2021-06-04T08:15:00Z
532,1622795400000,13533.1,13535.5,13524.5,13525.8,0,2021-06-04T08:30:00Z
533,1622796300000,13525.8,13533.8,13522.3,13528.0,0,2021-06-04T08:45:00Z
534,1622797200000,13528.0,13540.1,13525.9,13535.8,0,2021-06-04T09:00:00Z
535,1622798100000,13535.8,13539.0,13523.6,13527.1,0,2021-06-04T09:15:00Z
536,1622799000000,13527.1,13532.9,13523.8,13529.5,0,2021-06-04T09:30:00Z
537,1622799900000,13529.5,13545.5,13524.3,13539.8,0,2021-06-04T09:45:00Z
538,1622800800000,13539.8,13543.8,13534.3,13538.6,0,2021-06-04T10:00:00Z
539,1622801700000,13538.6,13540.5,13528.6,13533.0,0,2021-06-04T10:15:00Z
540,1622802600000,13533.0,13533.0,13504.5,13528.0,0,2021-06-04T10:30:00Z
541,1622803500000,13528.0,13540.8,13525.8,13537.6,0,2021-06-04T10:45:00Z
542,1622804400000,13537.6,13556.1,13537.6,13552.5,0,2021-06-04T11:00:00Z
543,1622805300000,13552.5,13559.3,13548.3,13553.9,0,2021-06-04T11:15:00Z
544,1622806200000,13553.9,13557.3,13542.3,13543.0,0,2021-06-04T11:30:00Z
545,1622807100000,13543.0,13560.0,13541.8,13559.5,0,2021-06-04T11:45:00Z
546,1622808000000,13559.5,13570.6,13553.6,13555.1,0,2021-06-04T12:00:00Z
547,1622808900000,13555.1,13556.3,13542.1,13554.0,0,2021-06-04T12:15:00Z
548,1622809800000,13554.0,13609.5,13529.9,13585.8,0,2021-06-04T12:30:00Z
549,1622810700000,13585.8,13606.3,13575.0,13601.1,0,2021-06-04T12:45:00Z
550,1622811600000,13601.1,13620.4,13595.8,13611.0,0,2021-06-04T13:00:00Z
551,1622812500000,13611.0,13617.9,13610.4,13613.0,0,2021-06-04T13:15:00Z
552,1622813400000,13613.0,13685.4,13609.0,13679.4,0,2021-06-04T13:30:00Z
553,1622814300000,13679.4,13707.8,13679.4,13701.4,0,2021-06-04T13:45:00Z
554,1622815200000,13701.4,13750.3,13701.4,13736.6,0,2021-06-04T14:00:00Z
555,1622816100000,13736.6,13753.3,13723.9,13728.6,0,2021-06-04T14:15:00Z
556,1622817000000,13728.6,13746.5,13721.4,13735.9,0,2021-06-04T14:30:00Z
557,1622817900000,13735.9,13755.5,13731.9,13734.9,0,2021-06-04T14:45:00Z
558,1622818800000,13734.9,13753.9,13730.4,13746.9,0,2021-06-04T15:00:00Z
559,1622819700000,13746.9,13768.8,13746.7,13763.8,0,2021-06-04T15:15:00Z
560,1622820600000,13763.8,13764.9,13749.8,13762.2,0,2021-06-04T15:30:00Z
561,1622821500000,13762.2,13762.3,13752.4,13756.7,0,2021-06-04T15:45:00Z
562,1622822400000,13756.7,13763.9,13747.2,13763.4,0,2021-06-04T16:00:00Z
563,1622823300000,13763.4,13763.5,13756.4,13757.4,0,2021-06-04T16:15:00Z
564,1622824200000,13757.4,13768.0,13757.4,13759.0,0,2021-06-04T16:30:00Z
565,1622825100000,13759.0,13762.5,13753.5,13760.5,0,2021-06-04T16:45:00Z
566,1622826000000,13760.5,13764.2,13754.9,13761.4,0,2021-06-04T17:00:00Z
567,1622826900000,13761.4,13767.1,13756.2,13759.7,0,2021-06-04T17:15:00Z
568,1622827800000,13759.7,13771.9,13759.7,13770.0,0,2021-06-04T17:30:00Z
569,1622828700000,13770.0,13778.1,13766.5,13775.4,0,2021-06-04T17:45:00Z
570,1622829600000,13775.4,13782.1,13772.4,13775.1,0,2021-06-04T18:00:00Z
571,1622830500000,13775.1,13780.9,13772.7,13775.9,0,2021-06-04T18:15:00Z
572,1622831400000,13775.9,13781.7,13775.4,13778.9,0,2021-06-04T18:30:00Z
573,1622832300000,13778.9,13783.5,13773.4,13775.3,0,2021-06-04T18:45:00Z
574,1622833200000,13775.3,13777.1,13767.1,13767.6,0,2021-06-04T19:00:00Z
575,1622834100000,13767.6,13771.9,13765.0,13767.3,0,2021-06-04T19:15:00Z
576,1622835000000,13767.3,13769.4,13756.4,13768.0,0,2021-06-04T19:30:00Z
577,1622835900000,13768.0,13783.3,13762.8,13767.8,0,2021-06-04T19:45:00Z
578,1622836800000,13767.8,13769.0,13756.3,13759.3,0,2021-06-04T20:00:00Z
579,1623016800000,13759.3,13784.1,13759.3,13773.0,0,2021-06-06T22:00:00Z
580,1623017700000,13773.0,13781.4,13771.9,13775.4,0,2021-06-06T22:15:00Z
581,1623018600000,13775.4,13775.9,13768.1,13769.6,0,2021-06-06T22:30:00Z
582,1623019500000,13769.6,13775.8,13769.6,13774.0,0,2021-06-06T22:45:00Z
583,1623020400000,13774.0,13777.4,13770.3,13771.3,0,2021-06-06T23:00:00Z
584,1623021300000,13771.3,13777.5,13770.4,13772.3,0,2021-06-06T23:15:00Z
585,1623022200000,13772.3,13775.4,13771.0,13771.9,0,2021-06-06T23:30:00Z
586,1623023100000,13771.9,13772.1,13766.4,13767.4,0,2021-06-06T23:45:00Z
587,1623024000000,13767.4,13768.1,13741.9,13755.9,0,2021-06-07T00:00:00Z
588,1623024900000,13755.9,13761.4,13749.4,13754.1,0,2021-06-07T00:15:00Z
589,1623025800000,13754.1,13755.3,13747.5,13751.5,0,2021-06-07T00:30:00Z
590,1623026700000,13751.5,13751.8,13744.5,13749.5,0,2021-06-07T00:45:00Z
591,1623027600000,13749.5,13750.4,13737.4,13740.9,0,2021-06-07T01:00:00Z
592,1623028500000,13740.9,13752.6,13740.9,13749.8,0,2021-06-07T01:15:00Z
593,1623029400000,13749.8,13751.8,13733.4,13739.1,0,2021-06-07T01:30:00Z
594,1623030300000,13739.1,13744.0,13733.6,13736.4,0,2021-06-07T01:45:00Z
595,1623031200000,13736.4,13740.8,13734.1,13740.5,0,2021-06-07T02:00:00Z
596,1623032100000,13740.5,13748.3,13738.6,13744.8,0,2021-06-07T02:15:00Z
597,1623033000000,13744.8,13751.1,13742.6,13749.3,0,2021-06-07T02:30:00Z
598,1623033900000,13749.3,13749.6,13740.4,13743.8,0,2021-06-07T02:45:00Z
599,1623034800000,13743.8,13748.3,13741.8,13744.4,0,2021-06-07T03:00:00Z
600,1623035700000,13744.4,13754.9,13743.3,13747.6,0,2021-06-07T03:15:00Z
601,1623036600000,13747.6,13749.0,13745.3,13745.6,0,2021-06-07T03:30:00Z
602,1623037500000,13745.6,13748.1,13745.4,13746.4,0,2021-06-07T03:45:00Z
603,1623038400000,13746.4,13746.6,13740.6,13743.0,0,2021-06-07T04:00:00Z
604,1623039300000,13743.0,13751.1,13743.0,13746.6,0,2021-06-07T04:15:00Z
605,1623040200000,13746.6,13746.8,13744.5,13746.3,0,2021-06-07T04:30:00Z
606,1623041100000,13746.3,13748.1,13742.1,13744.4,0,2021-06-07T04:45:00Z
607,1623042000000,13744.4,13748.3,13737.4,13739.4,0,2021-06-07T05:00:00Z
608,1623042900000,13739.4,13746.0,13739.0,13744.4,0,2021-06-07T05:15:00Z
609,1623043800000,13744.4,13745.3,13737.9,13738.9,0,2021-06-07T05:30:00Z
610,1623044700000,13738.9,13739.0,13731.5,13736.0,0,2021-06-07T05:45:00Z
611,1623045600000,13736.0,13742.8,13732.8,13742.8,0,2021-06-07T06:00:00Z
612,1623046500000,13742.8,13745.8,13734.3,13739.5,0,2021-06-07T06:15:00Z
613,1623047400000,13739.5,13742.9,13734.1,13737.5,0,2021-06-07T06:30:00Z
614,1623048300000,13737.5,13742.0,13735.0,13742.0,0,2021-06-07T06:45:00Z
615,1623049200000,13742.0,13746.8,13711.8,13714.4,0,2021-06-07T07:00:00Z
616,1623050100000,13714.4,13739.8,13710.6,13736.8,0,2021-06-07T07:15:00Z
617,1623051000000,13736.8,13739.8,13726.3,13726.8,0,2021-06-07T07:30:00Z
618,1623051900000,13726.8,13731.8,13720.6,13729.1,0,2021-06-07T07:45:00Z
619,1623052800000,13729.1,13729.1,13706.5,13722.5,0,2021-06-07T08:00:00Z
620,1623053700000,13722.5,13722.9,13713.3,13722.9,0,2021-06-07T08:15:00Z
621,1623054600000,13722.9,13729.3,13720.0,13728.6,0,2021-06-07T08:30:00Z
622,1623055500000,13728.6,13733.4,13725.8,13730.9,0,2021-06-07T08:45:00Z
623,1623056400000,13730.9,13731.4,13698.8,13708.6,0,2021-06-07T09:00:00Z
624,1623057300000,13708.6,13714.5,13691.8,13695.5,0,2021-06-07T09:15:00Z
625,1623058200000,13695.5,13709.8,13692.5,13709.3,0,2021-06-07T09:30:00Z
626,1623059100000,13709.3,13709.5,13702.6,13706.8,0,2021-06-07T09:45:00Z
627,1623060000000,13706.8,13709.0,13701.5,13705.8,0,2021-06-07T10:00:00Z
628,1623060900000,13705.8,13717.5,13701.8,13717.0,0,2021-06-07T10:15:00Z
629,1623061800000,13717.0,13723.0,13714.5,13721.5,0,2021-06-07T10:30:00Z
630,1623062700000,13721.5,13721.8,13710.5,13711.8,0,2021-06-07T10:45:00Z
631,1623063600000,13711.8,13737.3,13711.0,13734.5,0,2021-06-07T11:00:00Z
632,1623064500000,13734.5,13755.3,13734.0,13744.3,0,2021-06-07T11:15:00Z
633,1623065400000,13744.3,13748.8,13736.5,13741.5,0,2021-06-07T11:30:00Z
634,1623066300000,13741.5,13759.5,13740.8,13752.6,0,2021-06-07T11:45:00Z
635,1623067200000,13752.6,13755.0,13743.6,13747.5,0,2021-06-07T12:00:00Z
636,1623068100000,13747.5,13753.3,13742.3,13751.5,0,2021-06-07T12:15:00Z
637,1623069000000,13751.5,13769.3,13751.1,13763.8,0,2021-06-07T12:30:00Z
638,1623069900000,13763.8,13767.9,13755.4,13758.5,0,2021-06-07T12:45:00Z
639,1623070800000,13758.5,13758.9,13741.0,13743.0,0,2021-06-07T13:00:00Z
640,1623071700000,13743.0,13744.3,13731.4,13738.3,0,2021-06-07T13:15:00Z
641,1623072600000,13738.3,13764.4,13721.4,13739.3,0,2021-06-07T13:30:00Z
642,1623073500000,13739.3,13762.3,13727.1,13755.0,0,2021-06-07T13:45:00Z
643,1623074400000,13755.0,13757.0,13724.4,13732.6,0,2021-06-07T14:00:00Z
